order_id,customers_name,city,state,order_date,sales_units,total_revenues,product_name,category_name,store_name,sales_rep
1380,"Joel Wynn","San Diego",CA,2018-02-05,2,1619.9820,"Trek Powerfly 7 - 2018","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1380,"Joel Wynn","San Diego",CA,2018-02-05,2,799.7814,"Electra Townie Original 21D EQ - 2019","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1383,"Joaquin Hawkins",Anaheim,CA,2018-02-07,2,5599.9840,"Trek Emonda ALR 5 - 2019","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1383,"Joaquin Hawkins",Anaheim,CA,2018-02-07,2,659.2810,"Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1386,"Dung Reid","Canyon Country",CA,2018-02-09,1,295.9920,"Electra Townie Original 21D EQ Step-Thru - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1386,"Dung Reid","Canyon Country",CA,2018-02-09,1,224.9910,"Electra Townie Go! 8D - 2018","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1386,"Dung Reid","Canyon Country",CA,2018-02-09,1,809.9910,"Electra Loft 1 - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1386,"Dung Reid","Canyon Country",CA,2018-02-09,1,4184.9907,"Trek Emonda SL 7 - 2018","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1395,"Zora Ford",Sacramento,CA,2018-02-15,1,2879.9920,"Trek Remedy 9.7 - 2019","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1395,"Zora Ford",Sacramento,CA,2018-02-15,2,2699.9820,"Trek Emonda S 4 - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1395,"Zora Ford",Sacramento,CA,2018-02-15,2,1471.9840,"Trek Domane AL 3 Women's - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1395,"Zora Ford",Sacramento,CA,2018-02-15,1,611.9910,"Electra Townie Original 7D - Women's - 2019","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1398,"Desire Mcgowan",Bakersfield,CA,2018-02-16,2,792.2810,"Sun Bicycles Cruz 7 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1398,"Desire Mcgowan",Bakersfield,CA,2018-02-16,1,599.9920,"Surly Ogre Frameset - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1404,"Bella Perez",Duarte,CA,2018-02-23,2,721.9810,"Trek 820 - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1404,"Bella Perez",Duarte,CA,2018-02-23,1,242.9910,"Electra Townie Go! 8D EQ Step-Thru - 2019","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1404,"Bella Perez",Duarte,CA,2018-02-23,2,4479.9840,"Trek Madone SL 6 - 2019","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1411,"Monica Sears","San Jose",CA,2018-03-01,1,2699.9910,"Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1411,"Monica Sears","San Jose",CA,2018-03-01,2,1199.9840,"Electra Loft 3i - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1417,"Rayford Simon","Mountain View",CA,2018-03-04,2,1023.9840,"Electra Townie Go! 8D EQ - 2019","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1423,"Selene Vega",Campbell,CA,2018-03-06,1,599.9920,"Electra Townie Original 7D EQ Ladies' - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1423,"Selene Vega",Campbell,CA,2018-03-06,1,375.2910,"Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1423,"Selene Vega",Campbell,CA,2018-03-06,1,359.9920,"Electra Amsterdam Original 3i Ladies' - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1423,"Selene Vega",Campbell,CA,2018-03-06,2,783.9840,"Trek Marlin 5 - 2018","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1424,"Ester Acevedo","San Lorenzo",CA,2018-03-07,2,7999.9840,"Trek Remedy 9.8 27.5 - 2018","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1437,"Homer Powers","Palos Verdes Peninsula",CA,2018-03-15,2,3039.9810,"Trek Stache 5 - 2018","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1447,"Lurlene Cotton",Pleasanton,CA,2018-03-18,1,4399.9920,"Trek Domane SL 8 Disc - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1452,"Mireille Puckett",Oxnard,CA,2018-03-20,2,539.9820,"Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1452,"Mireille Puckett",Oxnard,CA,2018-03-20,1,719.9920,"Electra Townie Original 7D EQ Step-Thru - Women's - 2019","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1452,"Mireille Puckett",Oxnard,CA,2018-03-20,2,284.9810,"Trek Girl's Kickster - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1452,"Mireille Puckett",Oxnard,CA,2018-03-20,2,775.6014,"Sun Bicycles Cruz 7 - Women's - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1453,"Leland Mcdowell",Encino,CA,2018-03-20,2,377.9820,"Trek Precaliber 16 Boys - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1466,"Fannie Jenkins",Oxnard,CA,2018-03-26,2,1673.9814,"Electra Loft 7i - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1466,"Fannie Jenkins",Oxnard,CA,2018-03-26,1,2849.9905,"Electra Townie Go! 8i EQ - 2018","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1466,"Fannie Jenkins",Oxnard,CA,2018-03-26,2,2158.4000,"Surly Pack Rat - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1466,"Fannie Jenkins",Oxnard,CA,2018-03-26,2,2849.9810,"Trek Stache 5 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1468,"Tameka Fisher","Redondo Beach",CA,2018-03-27,1,189.9905,"Electra Loft 7i - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1468,"Tameka Fisher","Redondo Beach",CA,2018-03-27,1,4649.9907,"Trek Madone 9.2 - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1468,"Tameka Fisher","Redondo Beach",CA,2018-03-27,2,11159.9814,"Trek Silque SLR 7 Women's - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1473,"Hayden Cross","Apple Valley",CA,2018-03-30,2,175.9840,"Sun Bicycles Lil Kitt'n - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1473,"Hayden Cross","Apple Valley",CA,2018-03-30,1,455.6907,"Electra Townie Original 7D - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1474,"Marshall Johnson",Vista,CA,2018-03-30,1,719.9920,"Electra Amsterdam Original 3i - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1474,"Marshall Johnson",Vista,CA,2018-03-30,1,949.9905,"Trek Farley Carbon Frameset - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1487,"Deloris Burke","Palos Verdes Peninsula",CA,2018-04-03,1,4184.9907,"Trek Emonda SLR 6 - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1487,"Deloris Burke","Palos Verdes Peninsula",CA,2018-04-03,2,2479.9840,"Trek Domane ALR 4 Disc Women's - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1487,"Deloris Burke","Palos Verdes Peninsula",CA,2018-04-03,1,2849.9905,"Trek Fuel EX 9.7 - 2019","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1487,"Deloris Burke","Palos Verdes Peninsula",CA,2018-04-03,1,2184.9905,"Trek Speed Concept - 2019","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1487,"Deloris Burke","Palos Verdes Peninsula",CA,2018-04-03,2,559.9840,"Electra Moto 3i (20-inch) - Boy's - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1488,"Olevia Pitts","Redondo Beach",CA,2018-04-03,1,2138.9907,"Trek Fuel EX 5 27.5 Plus - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1488,"Olevia Pitts","Redondo Beach",CA,2018-04-03,1,2324.9907,"Surly Troll Frameset - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1489,"Dorine Roberson","Santa Cruz",CA,2018-04-03,1,2399.9920,"Trek Fuel EX 9.7 - 2019","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1489,"Dorine Roberson","Santa Cruz",CA,2018-04-03,2,447.9840,"Electra Townie Original 7D EQ - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1489,"Dorine Roberson","Santa Cruz",CA,2018-04-03,1,788.3910,"Surly Steamroller - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1490,"Carline Collier",Fresno,CA,2018-04-03,1,269.9910,"Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1490,"Carline Collier",Fresno,CA,2018-04-03,1,674.9910,"Trek Powerfly 5 Women's - 2018","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1490,"Carline Collier",Fresno,CA,2018-04-03,1,303.9905,"Electra Townie Go! 8D - 2019","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1491,"Lizzie Joyner",Coachella,CA,2018-04-04,2,479.9840,"Electra Girl's Hawaii 1 16" - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1491,"Lizzie Joyner",Coachella,CA,2018-04-04,1,427.4905,"Electra Amsterdam Original 3i Ladies' - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1491,"Lizzie Joyner",Coachella,CA,2018-04-04,2,2901.5814,"Sun Bicycles ElectroLite - 2017","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1491,"Lizzie Joyner",Coachella,CA,2018-04-04,2,5579.9814,"Trek Remedy 7 27.5 - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1494,"Katelin Kennedy",Rocklin,CA,2018-04-05,2,773.9820,"Electra Townie Original 21D EQ Step-Thru - 2019","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1494,"Katelin Kennedy",Rocklin,CA,2018-04-05,2,1199.9840,"Trek Domane AL 2 - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1494,"Katelin Kennedy",Rocklin,CA,2018-04-05,2,474.9810,"Electra Townie Go! 8i - 2018","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1496,"Tameka Fisher","Redondo Beach",CA,2018-04-06,1,557.9907,"Electra Townie Original 7D Ladies' - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1496,"Tameka Fisher","Redondo Beach",CA,2018-04-06,1,836.9907,"Electra Townie Commute Go! - 2019","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1496,"Tameka Fisher","Redondo Beach",CA,2018-04-06,2,911.9810,"Electra Loft 7i Step-Thru - 2019","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1496,"Tameka Fisher","Redondo Beach",CA,2018-04-06,1,427.4905,"Electra Amsterdam Original 3i Ladies' - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1496,"Tameka Fisher","Redondo Beach",CA,2018-04-06,2,1535.9840,"Electra Loft 7i EQ Step-Thru - 2019","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1497,"Williemae Holloway",Oakland,CA,2018-04-06,2,2559.9840,"Trek Stache 5 - 2018","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1497,"Williemae Holloway",Oakland,CA,2018-04-06,2,5399.9820,"Trek Fuel EX 9.7 - 2019","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1497,"Williemae Holloway",Oakland,CA,2018-04-06,2,6695.9814,"Trek Remedy 9.7 - 2019","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1498,"Zina Bonner","San Lorenzo",CA,2018-04-06,1,3039.9905,"Trek Domane ALR Disc Frameset - 2018","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1498,"Zina Bonner","San Lorenzo",CA,2018-04-06,2,1487.9814,"Trek XM700+ - 2018","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1499,"Luz House",Fresno,CA,2018-04-06,1,447.4405,"Sun Bicycles Drifter 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1499,"Luz House",Fresno,CA,2018-04-06,1,1673.9907,"Trek Slash 9.8 - 2019","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1499,"Luz House",Fresno,CA,2018-04-06,2,303.9810,"Electra Townie Go! 8i Step-Thru - 2018","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1499,"Luz House",Fresno,CA,2018-04-06,1,712.4905,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1499,"Luz House",Fresno,CA,2018-04-06,2,5759.9820,"Trek Domane SL 6 - 2018","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1500,"Joesph Delacruz",Atwater,CA,2018-04-06,2,2734.1814,"Haro Shift R3 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1500,"Joesph Delacruz",Atwater,CA,2018-04-06,1,297.5907,"Electra Townie Original 21D EQ Step-Thru - Women's - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1503,"Denis Logan",Ridgecrest,CA,2018-04-07,1,818.9910,"Electra Townie Commute Go! 8i EQ Step-Thru - 2019","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1503,"Denis Logan",Ridgecrest,CA,2018-04-07,2,854.9810,"Electra Amsterdam Original 3i Ladies' - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1504,"Elvera Peck",Banning,CA,2018-04-08,1,297.5907,"Electra Loft 3i - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1509,"Kasha Todd",Campbell,CA,2018-04-09,2,1394.9814,"Electra Townie Commute Go! 8i - 2019","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1513,"Araceli Golden",Fullerton,CA,2018-04-10,1,674.9910,"Trek Domane AL 2 Women's - 2018","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1513,"Araceli Golden",Fullerton,CA,2018-04-10,2,9499.9810,"Trek Powerfly 8 FS Plus - 2017","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1513,"Araceli Golden",Fullerton,CA,2018-04-10,2,4369.9810,"Trek Emonda ALR 6 - 2018","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1514,"Yan Mcgowan",Duarte,CA,2018-04-10,2,1619.9820,"Electra Townie Commute 27D Ladies - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1514,"Yan Mcgowan",Duarte,CA,2018-04-10,2,9499.9810,"Trek Remedy 8 - 2019","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1516,"Bridgette Guerra","San Lorenzo",CA,2018-04-11,2,5759.9820,"Trek Domane ALR Disc Frameset - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1516,"Bridgette Guerra","San Lorenzo",CA,2018-04-11,1,2339.9910,"Trek Powerfly 5 - 2018","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1516,"Bridgette Guerra","San Lorenzo",CA,2018-04-11,2,3679.9840,"Trek Speed Concept - 2019","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1516,"Bridgette Guerra","San Lorenzo",CA,2018-04-11,2,1919.9840,"Trek Super Commuter+ 8 - 2018","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1516,"Bridgette Guerra","San Lorenzo",CA,2018-04-11,2,335.9840,"Electra Loft 7i Step-Thru - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1517,"Louanne Martin","Yuba City",CA,2018-04-11,2,4835.9814,"Electra Amsterdam Fashion 7i Ladies' - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1517,"Louanne Martin","Yuba City",CA,2018-04-11,2,1291.9810,"Electra Townie Original 7D - Women's - 2019","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1518,"Nova Hess",Duarte,CA,2018-04-11,2,1223.9820,"Electra Ace of Spades 3i - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1518,"Nova Hess",Duarte,CA,2018-04-11,2,4749.9810,"Trek Domane SL 5 Disc - 2018","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1518,"Nova Hess",Duarte,CA,2018-04-11,2,5699.9810,"Electra Townie Go! 8i EQ Step-Thru - 2018","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1521,"Saturnina Garner",Glendora,CA,2018-04-12,1,391.9920,"Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1521,"Saturnina Garner",Glendora,CA,2018-04-12,2,1087.9840,"Electra Townie 7D Ladies' - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1521,"Saturnina Garner",Glendora,CA,2018-04-12,1,899.9910,"Trek Farley Carbon Frameset - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1521,"Saturnina Garner",Glendora,CA,2018-04-12,2,2399.9840,"Trek X-Caliber Frameset - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1522,"Chi Goff","Palos Verdes Peninsula",CA,2018-04-12,1,269.9910,"Electra Girl's Hawaii 1 16" - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1522,"Chi Goff","Palos Verdes Peninsula",CA,2018-04-12,1,1487.9907,"Trek Stache 5 - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1522,"Chi Goff","Palos Verdes Peninsula",CA,2018-04-12,1,1367.0907,"Trek Ticket S Frame - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1530,"Ollie Zimmerman",Anaheim,CA,2018-04-13,2,485.9820,"Electra Loft Go! 8i - 2019","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1530,"Ollie Zimmerman",Anaheim,CA,2018-04-13,1,674.9910,"Trek Marlin 7 - 2017/2018","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1531,"Mariana Strong","Santa Clara",CA,2018-04-13,1,1709.1000,"Surly ECR 27.5 - 2018","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1540,"Hedwig Paul","Apple Valley",CA,2018-04-16,2,792.2810,"Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1540,"Hedwig Paul","Apple Valley",CA,2018-04-16,1,697.4907,"Electra Townie Commute 8D EQ - 2016/2017/2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1540,"Hedwig Paul","Apple Valley",CA,2018-04-16,1,455.9905,"Electra Loft 7i Step-Thru - 2019","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1540,"Hedwig Paul","Apple Valley",CA,2018-04-16,2,10449.9810,"Trek Domane SLR 6 Disc - 2018","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1540,"Hedwig Paul","Apple Valley",CA,2018-04-16,1,518.3920,"Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1544,"Charolette Rice",Sacramento,CA,2018-04-17,2,6299.9820,"Trek Madone SL 8 Disc - 2019","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1544,"Charolette Rice",Sacramento,CA,2018-04-17,2,667.1840,"Sun Bicycles Cruz 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1545,"Tommie Melton",Sacramento,CA,2018-04-17,1,782.9910,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1546,"Marvin Mullins","San Diego",CA,2018-04-17,1,5849.9910,"Trek Domane SL Frameset - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1546,"Marvin Mullins","San Diego",CA,2018-04-17,2,5039.9820,"Trek Domane AL 2 - 2019","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1546,"Marvin Mullins","San Diego",CA,2018-04-17,1,674.9910,"Electra Townie Commute Go! 8i - 2019","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1546,"Marvin Mullins","San Diego",CA,2018-04-17,1,474.9905,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1547,"Karla Kirk","Palos Verdes Peninsula",CA,2018-04-17,2,719.9840,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1547,"Karla Kirk","Palos Verdes Peninsula",CA,2018-04-17,1,2879.9920,"Trek Remedy 9.7 - 2019","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1548,"Regine Gonzales",Oxnard,CA,2018-04-17,1,422.9910,"Trek Farley Alloy Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1548,"Regine Gonzales",Oxnard,CA,2018-04-17,1,3254.9907,"Trek Procaliber 9.8 SL - 2019","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1548,"Regine Gonzales",Oxnard,CA,2018-04-17,2,5599.9840,"Trek Boone 7 - 2017","Cyclocross Bicycles","Santa Cruz Bikes","Mireya Copeland"
1553,"Jamaal Albert",Torrance,CA,2018-04-18,1,455.6907,"Electra Townie Original 7D - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1553,"Jamaal Albert",Torrance,CA,2018-04-18,1,494.9910,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1553,"Jamaal Albert",Torrance,CA,2018-04-18,1,2849.9905,"Electra Townie Go! 8i EQ - 2018","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1553,"Jamaal Albert",Torrance,CA,2018-04-18,1,199.4905,"Trek Precaliber 16 Boys - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1554,"Jeanie Kirkland","Santa Clara",CA,2018-04-18,1,712.4905,"Trek Domane AL 2 Women's - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1554,"Jeanie Kirkland","Santa Clara",CA,2018-04-18,1,223.9920,"Electra Townie Original 7D EQ Step-Thru - Women's - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1557,"Lucy Woods","Palos Verdes Peninsula",CA,2018-04-19,2,2509.1400,"Surly Pack Rat - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1564,"Monika Berg",Encino,CA,2018-04-21,1,836.9907,"Electra Loft 3i Ladies' - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1564,"Monika Berg",Encino,CA,2018-04-21,1,242.9910,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1565,"Neil Mccall","San Carlos",CA,2018-04-21,1,353.3907,"Haro Flightline One ST - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1565,"Neil Mccall","San Carlos",CA,2018-04-21,1,188.9910,"Haro Shredder 20 - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1565,"Neil Mccall","San Carlos",CA,2018-04-21,1,809.9910,"Trek XM700+ Lowstep - 2018","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1565,"Neil Mccall","San Carlos",CA,2018-04-21,1,278.9907,"Electra Girl's Hawaii 1 16" - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1565,"Neil Mccall","San Carlos",CA,2018-04-21,2,1087.9840,"Electra Townie Original 7D - Women's - 2019","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1566,"Petronila Norris","South El Monte",CA,2018-04-21,1,873.9905,"Trek Domane AL 3 - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1566,"Petronila Norris","South El Monte",CA,2018-04-21,2,9499.9810,"Trek Powerfly 8 FS Plus - 2017","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1567,"Arvilla Osborn",Upland,CA,2018-04-21,1,255.9920,"Electra Loft 7D Step-Thru - Women's - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1568,"Bong Hebert",Torrance,CA,2018-04-21,1,3999.9920,"Trek Domane SLR 6 - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1568,"Bong Hebert",Torrance,CA,2018-04-21,1,496.6107,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1568,"Bong Hebert",Torrance,CA,2018-04-21,1,809.9910,"Electra Amsterdam Original 3i - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1573,"Corene Wall",Atwater,CA,2018-04-23,1,2849.9905,"Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1573,"Corene Wall",Atwater,CA,2018-04-23,1,855.5907,"Trek X-Caliber 7 - 2018","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1573,"Corene Wall",Atwater,CA,2018-04-23,2,953.9820,"Electra Moto 1 - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1573,"Corene Wall",Atwater,CA,2018-04-23,2,1673.9814,"Electra Townie Commute Go! 8i Step-Thru - 2019","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1573,"Corene Wall",Atwater,CA,2018-04-23,2,161.9820,"Electra Townie Go! 8D EQ - 2018","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1574,"Jeni Booker","South El Monte",CA,2018-04-23,1,422.9910,"Surly Pack Rat Frameset - 2018","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1575,"Moses Pope",Lawndale,CA,2018-04-23,1,502.1907,"Haro SR 1.1 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1575,"Moses Pope",Lawndale,CA,2018-04-23,2,7199.9820,"Trek Slash 9.7 - 2019","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1575,"Moses Pope",Lawndale,CA,2018-04-23,1,251.0907,"Electra Loft Go! 8i - 2019","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1575,"Moses Pope",Lawndale,CA,2018-04-23,2,892.9810,"Surly Big Fat Dummy Frameset - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1575,"Moses Pope",Lawndale,CA,2018-04-23,2,335.9840,"Haro Shredder 20 - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1579,"Katharina Bates",Campbell,CA,2018-04-24,1,3324.9905,"Trek Domane SL 6 - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1579,"Katharina Bates",Campbell,CA,2018-04-24,1,809.9910,"Electra Townie Commute Go! - 2019","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1579,"Katharina Bates",Campbell,CA,2018-04-24,1,260.3907,"Electra Townie Original 3i EQ - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
